id,name,dateOfBirth,role,battingStyle,bowlingStyle,country,playerImg,team
"9FC99793-A5B5-4EB2-9F7B-48CC3DC3CF8D","Jayant Yadav","1990-01-22T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/9fc99793-a5b5-4eb2-9f7b-48cc3dc3cf8d.jpg","Gujarat Titans"
"F0687183-AD9A-44F7-9CBF-4F7EB0CBFB5A","Rashid Khan","1998-09-20T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm legbreak","Afghanistan","https://h.cricapi.com/img/players/f0687183-ad9a-44f7-9cbf-4f7eb0cbfb5a.jpg","Gujarat Titans"
"09CA2FCC-1A5A-4F35-80F4-4EF9BC2B2F64","Arshad Khan","1997-12-20T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm medium","India","https://h.cricapi.com/img/icon512.png","Gujarat Titans"
"9E6FA482-3AD3-4831-B05D-4FED2510CDF5","Glenn Phillips","1996-12-06T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm offbreak","New Zealand","https://h.cricapi.com/img/players/9e6fa482-3ad3-4831-b05d-4fed2510cdf5.jpg","Gujarat Titans"
"7263E990-A9E9-4829-8ADF-760D18D1315C","Shubman Gill","1999-09-08T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/7263e990-a9e9-4829-8adf-760d18d1315c.jpg","Gujarat Titans"
"0C3D24BB-A517-435F-8CC3-60E945327BB3","Ishant Sharma","1988-09-02T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/players/0c3d24bb-a517-435f-8cc3-60e945327bb3.jpg","Gujarat Titans"
"863FD5B5-B77F-4168-B514-79A88641C553","Anuj Rawat","1999-10-17T00:00:00","WK-Batsman","Left Handed Bat","","India","https://h.cricapi.com/img/players/863fd5b5-b77f-4168-b514-79a88641c553.jpg","Gujarat Titans"
"6364E591-1F4B-4FE6-867C-AE61EA21F6F0","Tom Banton","1998-11-11T00:00:00","WK-Batsman","Right Handed Bat","","England","https://h.cricapi.com/img/players/6364e591-1f4b-4fe6-867c-ae61ea21f6f0.jpg","Gujarat Titans"
"7D6BBD6C-C5BB-4E1C-9374-AAA829E77611","Ravisrinivasan Sai Kishore","1996-11-06T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/7d6bbd6c-c5bb-4e1c-9374-aaa829e77611.jpg","Gujarat Titans"
"79F582A1-F5AB-4D30-8F5F-B05D4143608C","Sai Sudharsan","2001-10-15T00:00:00","Batsman","Left Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Gujarat Titans"
"309D3FFD-3D06-460D-9427-C559A604D471","Washington Sundar","1999-10-05T00:00:00","Bowling Allrounder","Left Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/309d3ffd-3d06-460d-9427-c559a604d471.jpg","Gujarat Titans"
"8B30FC91-1C7D-4FC9-899C-C795614A42A9","Kumar Kushagra","2004-10-23T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/icon512.png","Gujarat Titans"
"FE5F4F96-C207-4E3F-B0D5-CEBC74435448","Luke Wood","1995-08-02T00:00:00","Bowler","Left Handed Bat","Left-arm fast-medium","England","https://h.cricapi.com/img/players/fe5f4f96-c207-4e3f-b0d5-cebc74435448.jpg","Gujarat Titans"
"7567E305-1B40-4EEE-9290-E2FCB8804496","Jos Buttler","1990-09-08T00:00:00","WK-Batsman","Right Handed Bat","","England","https://h.cricapi.com/img/players/7567e305-1b40-4eee-9290-e2fcb8804496.jpg","Gujarat Titans"
"F8E6ACCD-6B73-4869-93A6-D45519A361F0","Jason Holder","1991-11-05T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm fast-medium","West Indies","https://h.cricapi.com/img/players/f8e6accd-6b73-4869-93a6-d45519a361f0.jpg","Gujarat Titans"
"99EB6B5C-379F-46DA-BAB7-DC8FD31BA435","Prasidh Krishna","1996-02-19T00:00:00","Bowler","Right Handed Bat","Right-arm fast","India","https://h.cricapi.com/img/players/99eb6b5c-379f-46da-bab7-dc8fd31ba435.jpg","Gujarat Titans"
"D0F69230-16E0-4A79-92AA-F9F7C588D5D3","Shahrukh Khan","1995-05-27T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/d0f69230-16e0-4a79-92aa-f9f7c588d5d3.jpg","Gujarat Titans"
"3A51A030-8CAC-42C7-8A47-E32FD1BCEDD4","Nishant Sindhu","2004-04-09T00:00:00","Batting Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Gujarat Titans"
"C57237C9-A432-4ECE-A56B-EAC190B45919","Manav Suthar","2002-08-03T00:00:00","Bowler","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Gujarat Titans"
"E08D06C3-C7EF-4F44-9152-07023EFB020C","Vishnu Vinod","1993-12-02T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"607FF10C-5619-411D-A822-06BA28992230","Arshdeep Singh","1999-02-05T00:00:00","Bowler","Left Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/players/607ff10c-5619-411d-a822-06ba28992230.jpg","Punjab Kings"
"615B1DC1-8F64-4E26-90C4-04999321FD52","Cooper Connolly","2003-08-22T00:00:00","Batting Allrounder","Left Handed Bat","Left-arm orthodox","Australia","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"D3C53885-7016-4228-8A20-1DD98214489D","Marco Jansen","2000-05-01T00:00:00","Bowling Allrounder","Right Handed Bat","Left-arm fast","South Africa","https://h.cricapi.com/img/players/d3c53885-7016-4228-8a20-1dd98214489d.jpg","Punjab Kings"
"9713A0A1-B885-4221-9812-23B0B73C6657","Nehal Wadhera","2000-09-04T00:00:00","Batsman","Left Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"0D704A13-518A-40A7-BB93-0FC0D92AF9E2","Yuzvendra Chahal","1990-07-23T00:00:00","Bowler","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/players/0d704a13-518a-40a7-bb93-0fc0d92af9e2.jpg","Punjab Kings"
"CBA19BE9-7AEC-4083-BA61-26F0AEE31721","Xavier Bartlett","1998-12-17T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","Australia","https://h.cricapi.com/img/players/cba19be9-7aec-4083-ba61-26f0aee31721.jpg","Punjab Kings"
"9C777389-34C2-4C49-A2C6-37A2B5082705","Mitchell Owen","2001-09-16T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm medium","Australia","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"604D7C88-4F5D-40D9-B08B-330420964D87","Lockie Ferguson","1991-06-13T00:00:00","Bowler","Right Handed Bat","Right-arm fast","New Zealand","https://h.cricapi.com/img/players/604d7c88-4f5d-40d9-b08b-330420964d87.jpg","Punjab Kings"
"4FF68CF3-D3A7-489F-BF37-4AC233F41A15","Priyansh Arya","2001-09-18T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"388B664B-DE80-4290-AB82-420873293B91","Ben Dwarshuis","1994-06-23T00:00:00","Bowler","Left Handed Bat","Left-arm fast-medium","Australia","https://h.cricapi.com/img/players/388b664b-de80-4290-ab82-420873293b91.jpg","Punjab Kings"
"EFF809FC-9841-4825-A89F-381DB15AD0A2","Vijaykumar Vyshak","1997-01-31T00:00:00","Bowler","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"C510DC77-7E6B-482C-A96D-73EF9398E969","Suryansh Shedge","2003-01-29T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"9D412BEA-6A7E-4655-8C8B-68F2D9900D98","Musheer Khan","2005-02-27T00:00:00","Batting Allrounder","Right Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"56EC7D07-D0D8-4D25-84DF-64B0B3CE963D","Harnoor Singh","2003-01-30T00:00:00","Batsman","Left Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/players/56ec7d07-d0d8-4d25-84df-64b0b3ce963d.jpg","Punjab Kings"
"A15DFADA-704C-42C3-9545-91C332FFCA73","Prabhsimran Singh","2000-08-10T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/players/a15dfada-704c-42c3-9545-91c332ffca73.jpg","Punjab Kings"
"0E81BAC3-02C3-4219-840A-9B49D937678D","Pyla Avinash","2000-07-07T00:00:00","Batsman","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"11BEB0E3-9594-4304-B770-9F65B52A5FF9","Praveen Dubey","1993-07-01T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/players/11beb0e3-9594-4304-b770-9f65b52a5ff9.jpg","Punjab Kings"
"11340697-6443-4C3E-AB27-D9D30BA95671","Marcus Stoinis","1989-08-16T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm medium","Australia","https://h.cricapi.com/img/players/11340697-6443-4c3e-ab27-d9d30ba95671.jpg","Punjab Kings"
"E3005322-B01A-4C58-9B26-A2CA150AD1D1","Harpreet Brar","1995-09-16T00:00:00","Bowler","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/e3005322-b01a-4c58-9b26-a2ca150ad1d1.jpg","Punjab Kings"
"F291CB07-D04B-4F71-B9A0-AD1043B76C84","Yash Thakur","1998-12-28T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"9D6CB002-6B9F-4795-A9BF-EA1A6E27ED08","Shashank Singh","1991-11-21T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"7C341A4C-D3FA-4054-B95D-F75F94EEE00C","Azmatullah Omarzai","2000-03-24T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm fast-medium","Afghanistan","https://h.cricapi.com/img/players/7c341a4c-d3fa-4054-b95d-f75f94eee00c.jpg","Punjab Kings"
"40F4E08A-3CF8-43C0-B3D1-F7C85C575A93","Vishal Nishad","2005-04-01T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Punjab Kings"
"77791963-6C1B-4979-B07A-F910DEE28CD9","Shreyas Iyer","1994-12-06T00:00:00","Batsman","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/players/77791963-6c1b-4979-b07a-f910dee28cd9.jpg","Punjab Kings"
"367B54A9-80A5-40F6-BED6-086BBCD90899","Karun Nair","1991-12-06T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/367b54a9-80a5-40f6-bed6-086bbcd90899.jpg","Delhi Capitals"
"BBBF3B4E-DBC3-4F2A-986D-1A0227EA5A06","Pathum Nissanka","1998-05-18T00:00:00","Batsman","Right Handed Bat","","Sri Lanka","https://h.cricapi.com/img/players/bbbf3b4e-dbc3-4f2a-986d-1a0227ea5a06.jpg","Delhi Capitals"
"3EC5F8DA-2054-4EBB-B9BE-2668DDC45E66","Sameer Rizvi","2003-12-06T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"180036FE-FCB5-4FCF-BA8A-28BB2B750CC6","Ben Duckett","1994-10-17T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","England","https://h.cricapi.com/img/players/180036fe-fcb5-4fcf-ba8a-28bb2b750cc6.jpg","Delhi Capitals"
"A3F40660-CCD6-4360-81AC-237F7FE09926","Madhav Tiwari","2003-09-28T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"670AE8AC-4FE9-4F0C-84EE-320B13039F34","Axar Patel","1994-01-20T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/670ae8ac-4fe9-4f0c-84ee-320b13039f34.jpg","Delhi Capitals"
"5673EE27-BF33-44B8-8973-41FD37923FED","Kyle Jamieson","1994-12-30T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","New Zealand","https://h.cricapi.com/img/players/5673ee27-bf33-44b8-8973-41fd37923fed.jpg","Delhi Capitals"
"8FABEE3C-244C-4EAD-8F96-2EC79540D33F","Auqib Nabi Dar","1996-11-04T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"9DED3A8D-3008-40F1-A18C-483AF090AAB8","Prithvi Shaw","1999-11-09T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/9ded3a8d-3008-40f1-a18c-483af090aab8.jpg","Delhi Capitals"
"8199E3DA-ACB4-4BAC-AB02-47D7CA004ED2","Abishek Porel","2002-10-17T00:00:00","WK-Batsman","Left Handed Bat","","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"BCEB7084-1DDA-4D76-B691-43C5A29D39A7","Mitchell Starc","1990-01-30T00:00:00","Bowler","Left Handed Bat","Left-arm fast","Australia","https://h.cricapi.com/img/players/bceb7084-1dda-4d76-b691-43c5a29d39a7.jpg","Delhi Capitals"
"014BA4B1-423C-49D3-A6F5-68E6BB90835E","Ajay Jadav Mandal","1996-02-25T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"CD5A9124-DB0B-4CF8-B541-4F8830E02C0C","Ashutosh Sharma","1998-09-15T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"64360DD6-A8DB-47AE-8837-638A5BBBAAE6","Nitish Rana","1993-12-27T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/64360dd6-a8db-47ae-8837-638a5bbbaae6.jpg","Delhi Capitals"
"A1782393-3479-4CAA-9C27-79CB87DF9ABC","Lungi Ngidi","1996-03-29T00:00:00","Bowler","Right Handed Bat","Right-arm fast","South Africa","https://h.cricapi.com/img/players/a1782393-3479-4caa-9c27-79cb87df9abc.jpg","Delhi Capitals"
"75FB3972-0436-40EE-BF45-73B1DBA7B53E","Dushmantha Chameera","1992-01-11T00:00:00","Bowler","Right Handed Bat","Right-arm fast","Sri Lanka","https://h.cricapi.com/img/players/75fb3972-0436-40ee-bf45-73b1dba7b53e.jpg","Delhi Capitals"
"DE19A93E-06DF-4597-9186-7A53C1613552","Tristan Stubbs","2000-08-14T00:00:00","WK-Batsman","Right Handed Bat","Right-arm offbreak","South Africa","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"A034346C-B408-4D29-A0F0-8B12430BE28E","KL Rahul","1992-04-18T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/players/a034346c-b408-4d29-a0f0-8b12430be28e.jpg","Delhi Capitals"
"1E651CFB-57F1-48DA-BF9D-83CBFF1733D1","Kuldeep Yadav","1994-12-14T00:00:00","Bowler","Left Handed Bat","Left-arm wrist-spin","India","https://h.cricapi.com/img/players/1e651cfb-57f1-48da-bf9d-83cbff1733d1.jpg","Delhi Capitals"
"116E2BFB-6A97-4221-8006-8E7DA70B0715","Mukesh Kumar","1993-10-12T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"C4D4FC79-EFB2-4E26-A575-94C6FC419BF9","Tripurana Vijay","2001-09-05T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"D8826D0D-EF95-4DCE-A47A-B09B97F49F07","T Natarajan","1991-04-04T00:00:00","Bowler","Left Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/players/d8826d0d-ef95-4dce-a47a-b09b97f49f07.jpg","Delhi Capitals"
"6D4E7D4A-4FAE-4958-BC15-A063C09508EB","Vipraj Nigam","2004-07-28T00:00:00","Bowler","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"151D6979-05D3-4C1F-AE30-0E58AF0E8613","Ayush Badoni","1999-12-03T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"BA18EA55-4D65-4514-B8DA-C3CC1FC286CE","Sahil Parakh","2007-06-07T00:00:00","--","Left Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Delhi Capitals"
"2F50DF2F-809D-44F9-B5BE-CCB846515861","David Miller","1989-06-10T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","South Africa","https://h.cricapi.com/img/players/2f50df2f-809d-44f9-b5be-ccb846515861.jpg","Delhi Capitals"
"B75A495D-C399-44CA-B50A-3A9BB8EBDC2C","George Linde","1991-12-04T00:00:00","Batting Allrounder","Left Handed Bat","Left-arm orthodox","South Africa","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"C040878F-3995-444C-A0F2-10A456F6C84D","Josh Inglis","1995-03-04T00:00:00","WK-Batsman","Right Handed Bat","","Australia","https://h.cricapi.com/img/players/c040878f-3995-444c-a0f2-10a456f6c84d.jpg","Lucknow Super Giants"
"6EAAC800-13E7-4A07-8EE2-14ACD04CC53F","Mitchell Marsh","1991-10-20T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm fast-medium","Australia","https://h.cricapi.com/img/players/6eaac800-13e7-4a07-8ee2-14acd04cc53f.jpg","Lucknow Super Giants"
"93EAAABD-7529-44CB-A8C7-52ACD30EA54E","Digvesh Singh Rathi","1999-12-15T00:00:00","Bowler","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"3FEF81B0-C1E9-45EB-954F-519F3B33D640","Aiden Markram","1994-10-04T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","South Africa","https://h.cricapi.com/img/players/3fef81b0-c1e9-45eb-954f-519f3b33d640.jpg","Lucknow Super Giants"
"63075EFF-1F66-4BF7-923F-5F92EE123283","Manimaran Siddharth","1998-07-03T00:00:00","Bowler","Right Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"BDA09245-1E64-454B-97D4-61EE7E43CDDE","Akash Maharaj Singh","2002-04-26T00:00:00","Bowler","Right Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"11D06633-AA20-469C-8FBB-676A1AE33EED","Mohammed Shami","1990-09-03T00:00:00","Bowler","Right Handed Bat","Right-arm fast","India","https://h.cricapi.com/img/players/11d06633-aa20-469c-8fbb-676a1ae33eed.jpg","Lucknow Super Giants"
"0A4BB087-EC55-4131-89A1-70F14153DBD9","Mohsin Khan","1998-07-15T00:00:00","Bowler","Left Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"5F2406EF-F96E-4F60-8529-71D2987FF4E3","Mukul Choudhary","2004-08-06T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"596D5A37-CB81-417C-B367-8DD0A281431C","Akshat Raghuwanshi","2003-09-15T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"DD665F5D-04E8-436B-B376-8FD2A9B8BF8A","Abdul Samad","2001-10-28T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/players/dd665f5d-04e8-436b-b376-8fd2a9b8bf8a.jpg","Lucknow Super Giants"
"A8C7CE67-5862-4ACB-9297-97EAFD0EA3D5","Anrich Nortje","1993-11-16T00:00:00","Bowler","Right Handed Bat","Right-arm fast","South Africa","https://h.cricapi.com/img/players/a8c7ce67-5862-4acb-9297-97eafd0ea3d5.jpg","Lucknow Super Giants"
"EAEA0D44-195D-49C6-B76B-987E8D1AF290","Arshin Kulkarni","2005-02-15T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"BA4BA8AA-3EBB-431A-83A9-A78844A68E26","Wanindu Hasaranga","1997-07-29T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm legbreak","Sri Lanka","https://h.cricapi.com/img/players/ba4ba8aa-3ebb-431a-83a9-a78844a68e26.jpg","Lucknow Super Giants"
"38B89162-6FF2-4A91-841D-B1A43A3694E6","Naman Tiwari","2005-11-08T00:00:00","Bowler","Left Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"332200AD-D1F8-4035-95C5-B33BD1C9A939","Avesh Khan","1996-12-13T00:00:00","Bowler","Right Handed Bat","Right-arm fast","India","https://h.cricapi.com/img/players/332200ad-d1f8-4035-95c5-b33bd1c9a939.jpg","Lucknow Super Giants"
"95BBCA5A-F097-43DC-9A47-BDB85F02FB1A","Mayank Yadav","2002-06-17T00:00:00","Bowler","Right Handed Bat","Right-arm fast","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"0528C7F4-51E4-44D9-B723-CC9EAC02A955","Himmat Singh","1996-11-08T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"A67A5FEF-C1D6-4264-A6A6-C1984489BD36","Prince Yadav","2001-12-12T00:00:00","Bowler","Right Handed Bat","Right-arm fast","India","https://h.cricapi.com/img/icon512.png","Lucknow Super Giants"
"6CEED869-D2B7-4707-B6FD-CB84419CDA12","Arjun Tendulkar","1999-09-24T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/players/6ceed869-d2b7-4707-b6fd-cb84419cda12.jpg","Lucknow Super Giants"
"8F4C667C-4BB2-4808-A77B-EBECE70F4273","Shahbaz Ahmed","1994-12-11T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/8f4c667c-4bb2-4808-a77b-ebece70f4273.jpg","Lucknow Super Giants"
"4E8AB9CD-C5AF-430E-887B-D22BF74AD052","Nicholas Pooran","1995-10-02T00:00:00","WK-Batsman","Left Handed Bat","Right-arm offbreak","West Indies","https://h.cricapi.com/img/players/4e8ab9cd-c5af-430e-887b-d22bf74ad052.jpg","Lucknow Super Giants"
"B7F8B3F5-1759-43FE-914F-D9DC7F4269E2","Matthew Breetzke","1998-11-03T00:00:00","WK-Batsman","Right Handed Bat","","South Africa","https://h.cricapi.com/img/players/b7f8b3f5-1759-43fe-914f-d9dc7f4269e2.jpg","Lucknow Super Giants"
"A52B2D20-7C98-4238-9BA4-EC78419A5CC2","Rishabh Pant","1997-10-04T00:00:00","WK-Batsman","Left Handed Bat","","India","https://h.cricapi.com/img/players/a52b2d20-7c98-4238-9ba4-ec78419a5cc2.jpg","Lucknow Super Giants"
